Id,SalePrice
1606,175752.2694
1607,167240.8577
1608,224994.4428
1609,194040.8876
1610,171629.0052
1611,156216.9712
1612,161222.6101
1613,165217.8455
1614,133875.7597
1615,80257.73823
1616,57661.13333
1617,81855.03339
1618,108983.8813
1619,148317.408
1620,188149.2855
1621,133020.8212
1622,133686.6545
1623,255997.461
1624,202520.0381
1625,110658.1531
1626,184796.1496
1627,186281.6853
1628,250758.2486
1629,183997.6679
1630,347497.506
1631,258034.8204
1632,273016.1387
1633,177925.0937
1634,189457.7588
1635,184665.4663
1636,158187.4482
1637,186638.1874
1638,196243.6953
1639,186837.2417
1640,239241.6821
1641,183037.7168
1642,240129.3284
1643,235526.5587
1644,239458.5926
1645,203006.3739
1646,167948.3132
1647,158234.4358
1648,132123.2797
1649,135135.9343
1650,118614.1007
1651,103878.8371
1652,100661.0737
1653,105440.3086
1654,141194.7296
1655,144116.6789
1656,141430.6194
1657,158295.0474
1658,143779.3847
1659,124386.9146
1660,155537.21
1661,430863.4203
1662,349352.0813
1663,379451.7032
1664,461224.5298
1665,343604.5548
1666,296284.9548
1667,349014.0392
1668,366274.9533
1669,311363.3046
1670,371159.2749
1671,294279.5397
1672,379111.6637
1673,319746.2787
1674,275764.2276
1675,221344.4115
1676,229407.2688
1677,246132.9466
1678,430829.7462
1679,344199.2746
1680,337539.1353
1681,301356.6516
1682,316400.3178
1683,224480.8086
1684,187856.6855
1685,172702.3386
1686,164786.0475
1687,170743.741
1688,190005.6469
1689,192662.8415
1690,202305.2119
1691,192766.7717
1692,242624.5876
1693,170490.2664
1694,187732.4402
1695,173441.5538
1696,261045.1895
1697,178329.5319
1698,355322.1214
1699,339084.307
1700,289048.4834
1701,308467.7519
1702,242473.3642
1703,251523.8699
1704,269869.7304
1705,237749.4281
1706,390253.0895
1707,207471.3161
1708,216661.5513
1709,255793.9917
1710,226859.7378
1711,271344.1073
1712,253977.729
1713,268172.6921
1714,232543.3223
1715,220037.6426
1716,173239.3824
1717,177216.3675
1718,127494.0936
1719,202881.1024
1720,219339.9353
1721,166468.6135
1722,119644.907
1723,163740.308
1724,200751.8499
1725,233579.6838
1726,175552.678
1727,142471.2313
1728,190330.0477
1729,173368.6067
1730,168796.8215
1731,127225.4969
1732,121385.7703
1733,104364.9274
1734,117735.4557
1735,129732.7417
1736,114288.6683
1737,321915.6717
1738,294712.7755
1739,268792.4654
1740,199186.0985
1741,186439.4757
1742,178328.7338
1743,184522.8885
1744,340156.9501
1745,231305.116
1746,238268.8807
1747,212849.2049
1748,209219.592
1749,155546.729
1750,131419.0631
1751,221123.469
1752,122447.8353
1753,155527.444
1754,201139.1057
1755,154067.3006
1756,132415.7245
1757,110153.6902
1758,149589.3307
1759,182174.569
1760,159729.4598
1761,156695.4455
1762,175231.3572
1763,169721.0083
1764,113335.2687
1765,181016.1396
1766,192834.7561
1767,214897.9654
1768,141596.3478
1769,171784.326
1770,165468.4233
1771,122051.7493
1772,133509.1971
1773,123457.6903
1774,138884.9986
1775,153800.3204
1776,124019.0753
1777,105288.4242
1778,147416.4599
1779,116057.2913
1780,184341.1173
1781,120048.8391
1782,66191.63088
1783,139143.7206
1784,86106.19212
1785,102901.4371
1786,152759.075
1787,167898.3833
1788,54451.39225
1789,99689.83329
1790,52196.21064
1791,194717.5636
1792,148066.4082
1793,157270.6975
1794,170946.2778
1795,130032.9915
1796,131268.6592
1797,113380.8945
1798,113462.6325
1799,111364.022
1800,108966.97
1801,117688.7898
1802,147807.429
1803,155066.7693
1804,124224.2146
1805,149517.9249
1806,136964.2604
1807,165652.7523
1808,123213.349
1809,118237.1061
1810,130693.8728
1811,70173.32192
1812,85622.76696
1813,122386.4689
1814,84765.63575
1815,27064.7777
1816,99944.41309
1817,92766.15704
1818,149115.6002
1819,120183.8947
1820,18796.01911
1821,120276.1987
1822,149326.8309
1823,27143.91576
1824,144046.4674
1825,154897.8828
1826,95138.21872
1827,104753.3136
1828,144226.0283
1829,163019.5247
1830,154594.0665
1831,169668.7005
1832,97184.90969
1833,162374.4757
1834,116651.7346
1835,108460.8893
1836,131186.5107
1837,91029.68165
1838,115936.2139
1839,101394.0144
1840,145449.9589
1841,131166.6848
1842,92999.70429
1843,122765.8107
1844,136411.7735
1845,143421.7278
1846,142488.9745
1847,171776.5721
1848,18651.15896
1849,120508.4578
1850,115247.9315
1851,145217.3715
1852,120759.4015
1853,109070.8068
1854,168887.9572
1855,145316.2373
1856,223489.722
1857,143325.5847
1858,138936.2085
1859,123423.8022
1860,142898.2835
1861,122471.6885
1862,298798.6561
1863,297300.2384
1864,297314.3961
1865,316377.8964
1866,316327.9545
1867,222446.1444
1868,266447.3352
1869,214399.7117
1870,229928.3034
1871,228236.6934
1872,182104.8845
1873,235732.9551
1874,146596.792
1875,206955.0922
1876,211633.834
1877,215512.2488
1878,198173.5759
1879,122693.6495
1880,153559.6809
1881,232769.1996
1882,237175.0872
1883,193083.8529
1884,205636.5889
1885,214524.1224
1886,260124.555
1887,217949.0851
1888,254334.4706
1889,179366.4049
1890,109574.033
1891,88307.66037
1892,76373.96423
1893,129589.7382
1894,102231.4459
1895,140689.7857
1896,116048.2465
1897,119105.6847
1898,116588.1866
1899,168866.9028
1900,163672.948
1901,194541.1128
1902,154495.7566
1903,234931.7807
1904,154102.0496
1905,213793.3281
1906,187204.8165
1907,227522.8362
1908,111019.131
1909,131581.9409
1910,118825.5238
1911,230081.9216
1912,302097.7819
1913,168109.508
1914,43735.37861
1915,291657.1499
1916,73567.65191
1917,240036.0181
1918,135323.066
1919,173902.2031
1920,174357.9859
1921,343235.6085
1922,309638.7296
1923,248154.5471
1924,231460.2946
1925,227083.2254
1926,345965.0986
1927,123678.9552
1928,164941.1816
1929,113373.6201
1930,124153.2467
1931,134020.5866
1932,137159.721
1933,153565.9355
1934,181110.0562
1935,174445.8319
1936,179318.5389
1937,182918.7897
1938,173688.2219
1939,273270.838
1940,230296.7537
1941,178378.0626
1942,165581.0484
1943,252288.5761
1944,332939.0104
1945,404246.3417
1946,144443.4224
1947,344872.7187
1948,173439.14
1949,213390.2284
1950,186315.7936
1951,242955.6806
1952,215785.9656
1953,173291.0689
1954,196718.7788
1955,125015.1671
1956,283796.9651
1957,159378.3779
1958,235515.0695
1959,134378.1168
1960,90971.50494
1961,124002.8151
1962,103482.0321
1963,104748.4048
1964,100940.0919
1965,133305.627
1966,142336.5607
1967,299147.2885
1968,361380.4397
1969,386322.3541
1970,363215.5066
1971,426298.3213
1972,340186.2453
1973,346117.9606
1974,323437.8027
1975,439744.1405
1976,306391.8119
1977,342550.8345
1978,325753.4487
1979,343678.0914
1980,227003.685
1981,346859.4088
1982,255219.7486
1983,238632.3197
1984,218144.136
1985,209991.1255
1986,217991.3401
1987,190286.9717
1988,177290.0618
1989,195410.719
1990,208438.2706
1991,250344.5116
1992,209640.0857
1993,178367.3281
1994,221540.6644
1995,188677.096
1996,295759.7512
1997,311086.9308
1998,324013.6364
1999,319075.228
2000,337450.3597
2001,313322.8337
2002,255756.0843
2003,256751.4697
2004,273680.8745
2005,235540.8258
2006,219851.8847
2007,254192.8333
2008,226301.6219
2009,193703.259
2010,189228.286
2011,144746.7123
2012,174882.5626
2013,171827.8988
2014,190708.3651
2015,198978.8987
2016,188932.0698
2017,204114.0655
2018,126078.2173
2019,132462.2028
2020,76322.38614
2021,102142.2922
2022,228151.1636
2023,141115.6901
2024,316077.8301
2025,354053.3847
2026,183237.1946
2027,169495.7434
2028,173568.0189
2029,182883.3587
2030,249308.0134
2031,227643.6269
2032,224066.1837
2033,240555.32
2034,184635.7548
2035,238934.0616
2036,212480.8872
2037,215139.4366
2038,316036.2962
2039,232993.989
2040,327919.2984
2041,344379.1029
2042,226823.0125
2043,155374.0857
2044,164257.5104
2045,201427.0731
2046,126635.6121
2047,139115.3219
2048,143552.7236
2049,129699.0623
2050,163487.717
2051,102388.8955
2052,126578.3438
2053,144072.1801
2054,97460.69311
2055,174847.9447
2056,152126.693
2057,109204.4568
2058,200915.9391
2059,130879.7588
2060,173757.4598
2061,187533.1168
2062,120182.2635
2063,112688.7077
2064,130290.4013
2065,127696.8652
2066,178680.0965
2067,132362.5448
2068,137521.7648
2069,82390.1438
2070,111630.866
2071,91793.80711
2072,143606.8227
2073,149025.7384
2074,179224.276
2075,139575.5813
2076,126346.3492
2077,141919.507
2078,117596.1525
2079,142009.0185
2080,126354.5653
2081,118542.9533
2082,112365.7187
2083,139909.3665
2084,109962.8867
2085,109696.4218
2086,146103.5668
2087,125637.1364
2088,96221.69183
2089,68133.99846
2090,115694.4057
2091,74119.10581
2092,141100.4239
2093,139928.7645
2094,125047.5739
2095,118792.8717
2096,89840.17562
2097,84508.96343
2098,140363.5822
2099,30185.43136
2100,62957.22413
2101,101718.6197
2102,135840.1745
2103,92943.37805
2104,128495.5765
2105,118889.9188
2106,49612.37347
2107,199004.8818
2108,118011.2766
2109,101307.8414
2110,133859.4601
2111,173739.1286
2112,146146.8583
2113,123985.5343
2114,130442.4021
2115,163156.2117
2116,131877.2268
2117,144405.4539
2118,138364.2336
2119,116765.333
2120,116931.714
2121,89665.12318
2122,116665.5503
2123,110212.1809
2124,188782.1126
2125,134751.2566
2126,150503.523
2127,161354.6874
2128,136577.1099
2129,112907.2233
2130,138038.6274
2131,175596.8059
2132,140467.15
2133,139292.3181
2134,145930.3637
2135,114852.6583
2136,55647.79011
2137,109910.5717
2138,129162.8483
2139,143927.5984
2140,144410.2562
2141,163213.3251
2142,111617.1107
2143,142836.6456
2144,95138.9621
2145,137731.4602
2146,175764.8358
2147,149913.7742
2148,156572.4659
2149,134104.8043
2150,237368.0863
2151,118657.2395
2152,160170.862
2153,152420.2552
2154,88966.80606
2155,136243.0995
2156,247105.1091
2157,229566.6223
2158,230880.3218
2159,210235.5318
2160,189377.6549
2161,233697.3998
2162,303430.1373
2163,330805.3688
2164,219652.7154
2165,226351.9023
2166,164284.8632
2167,216107.2868
2168,201741.0089
2169,196059.52
2170,218794.7876
2171,160451.7659
2172,141734.3914
2173,197011.7136
2174,226948.5751
2175,281842.952
2176,277348.6358
2177,240281.5029
2178,218644.3578
2179,136851.4677
2180,226033.7432
2181,194707.5888
2182,217797.9227
2183,189488.2025
2184,116184.8185
2185,114084.5885
2186,162152.5658
2187,155100.1754
2188,157048.817
2189,290399.6446
2190,74309.6928
2191,61309.69909
2192,45940.33481
2193,99220.88267
2194,96590.12245
2195,89357.81335
2196,79427.54966
2197,106840.0315
2198,165091.4566
2199,196128.2248
2200,161801.1761
2201,160795.8702
2202,227486.0233
2203,147906.8124
2204,185182.9029
2205,126384.5638
2206,176964.014
2207,216973.7121
2208,270846.4545
2209,234997.6443
2210,120741.3966
2211,134625.552
2212,127279.3964
2213,101383.0259
2214,149591.7288
2215,103869.8024
2216,153217.8342
2217,73970.66934
2218,79069.53566
2219,74524.64713
2220,53744.91947
2221,291492.4974
2222,235736.7913
2223,252163.9398
2224,214929.5233
2225,136252.4063
2226,192902.9479
2227,204724.4784
2228,256112.4947
2229,240187.8946
2230,165546.355
2231,210394.1002
2232,199560.2252
2233,188704.1746
2234,245853.3285
2235,223754.8802
2236,253870.4472
2237,277537.9876
2238,211018.1449
2239,111753.9806
2240,144697.0734
2241,127173.3623
2242,125064.5484
2243,134546.5113
2244,97936.1781
2245,95877.21984
2246,140369.2988
2247,130547.339
2248,127814.6334
2249,114629.7647
2250,129941.3257
2251,126486.4857
2252,188407.2755
2253,162000.1228
2254,189098.8496
2255,203908.0147
2256,179000.0056
2257,207676.1788
2258,168277.375
2259,189903.2942
2260,161849.0955
2261,234071.852
2262,248553.2417
2263,363839.3931
2264,430269.0028
2265,137152.0921
2266,289363.6101
2267,347207.4081
2268,410629.7571
2269,162511.854
2270,182944.12
2271,208187.2381
2272,212319.099
2273,151632.5446
2274,179324.2504
2275,163053.8941
2276,182459.2474
2277,191910.4366
2278,164272.4744
2279,104226.7669
2280,94319.66905
2281,154578.6113
2282,164252.5077
2283,104962.2154
2284,96071.66392
2285,142225.6695
2286,125854.4298
2287,365293.1271
2288,282596.8524
2289,334322.4946
2290,402853.9853
2291,328906.6164
2292,407282.5651
2293,416719.9
2294,348505.255
2295,431495.3486
2296,285631.9356
2297,362305.7113
2298,352892.1737
2299,334511.8552
2300,327186.7972
2301,306573.8576
2302,283578.2181
2303,283609.318
2304,275741.9854
2305,220879.0438
2306,222935.7464
2307,234002.1272
2308,245262.4989
2309,325726.7697
2310,237138.0881
2311,246876.3757
2312,175591.1946
2313,175009.7102
2314,175932.8664
2315,176254.5783
2316,207542.3431
2317,189744.7957
2318,166380.7485
2319,180425.7177
2320,180205.9347
2321,234804.0165
2322,195265.615
2323,178000.1726
2324,193133.6114
2325,196183.4902
2326,177624.2202
2327,201766.7749
2328,213108.9058
2329,195842.7991
2330,186548.8034
2331,344936.9187
2332,369192.4232
2333,345075.915
2334,300188.4588
2335,303382.988
2336,321930.8453
2337,206013.4651
2338,262917.9961
2339,237530.825
2340,360159.174
2341,224264.3653
2342,245695.3055
2343,237428.581
2344,243203.7591
2345,241359.422
2346,214927.5807
2347,204683.3055
2348,238492.4161
2349,195672.2564
2350,275902.4358
2351,282586.0489
2352,255530.8945
2353,257715.8324
2354,131237.3956
2355,140457.4599
2356,154816.0264
2357,190446.2692
2358,190721.5864
2359,120559.214
2360,120670.9875
2361,146058.0379
2362,284832.0576
2363,150919.9875
2364,188739.8707
2365,216728.2173
2366,198043.0909
2367,217252.4366
2368,207533.4448
2369,206342.3885
2370,185828.3919
2371,165974.8353
2372,200345.7128
2373,276650.9627
2374,276489.6415
2375,226457.9865
2376,305694.6366
2377,326923.0524
2378,149405.0954
2379,212567.0501
2380,141200.6492
2381,158980.5555
2382,204570.9859
2383,198889.5033
2384,231182.9846
2385,174995.1565
2386,127689.8866
2387,131089.8816
2388,118992.1633
2389,137382.6263
2390,164022.0639
2391,137990.7914
2392,112296.2139
2393,187202.0383
2394,131189.1369
2395,194415.739
2396,153131.4021
2397,201683.3988
2398,122565.0369
2399,78129.46637
2400,65292.01901
2401,131978.2111
2402,135154.8166
2403,138926.4222
2404,151653.0001
2405,149661.1653
2406,140855.2809
2407,124851.5159
2408,143939.13
2409,119387.8512
2410,188034.1844
2411,116705.904
2412,148580.7396
2413,125656.7406
2414,144443.5456
2415,128357.4473
2416,139329.2892
2417,142845.5269
2418,131518.9929
2419,114254.3187
2420,121837.5267
2421,151467.5541
2422,107661.041
2423,115198.8262
2424,155347.8336
2425,212129.9729
2426,153915.9556
2427,116275.3713
2428,177882.4713
2429,119472.5793
2430,136098.1452
2431,107334.3067
2432,138833.0571
2433,139615.0736
2434,137613.5951
2435,153705.44
2436,104003.5146
2437,105455.1102
2438,107871.1813
2439,105658.5779
2440,120929.7081
2441,114769.0456
2442,96613.89831
2443,136199.6961
2444,124796.7167
2445,75656.32651
2446,141224.0337
2447,188026.0162
2448,146922.8679
2449,108112.1426
2450,162875.0011
2451,115076.4603
2452,206681.1649
2453,90264.11479
2454,122070.2903
2455,148136.2581
2456,144389.3897
2457,135089.2952
2458,135534.2287
2459,104276.3039
2460,155299.8594
2461,131503.9627
2462,133167.6511
2463,139266.9568
2464,172621.4345
2465,152983.0561
2466,124288.6666
2467,152150.8699
2468,91547.60919
2469,80173.15319
2470,206880.1317
2471,213784.7061
2472,174806.6731
2473,108281.2636
2474,100867.0585
2475,229192.7554
2476,88402.53452
2477,86172.4936
2478,149854.7701
2479,107351.5504
2480,148890.9454
2481,118565.4446
2482,79596.28212
2483,101234.9852
2484,127734.9441
2485,127160.2305
2486,146229.3177
2487,208563.3065
2488,161126.8938
2489,151628.3432
2490,145203.9818
2491,111275.2061
2492,200011.1611
2493,151983.879
2494,155158.5129
2495,90372.44596
2496,241460.3417
2497,143751.33
2498,103240.6582
2499,81347.03164
2500,106704.2203
2501,129504.7302
2502,143780.9273
2503,107086.7238
2504,183103.9281
2505,220648.9222
2506,235859.6867
2507,262315.147
2508,236061.7664
2509,216129.4519
2510,217390.9444
2511,190780.3348
2512,205249.0149
2513,216055.9509
2514,289204.5012
2515,159135.9807
2516,187672.6216
2517,149932.0595
2518,158808.0407
2519,225864.9244
2520,231218.4322
2521,199403.3098
2522,231085.1462
2523,127596.3271
2524,137537.4426
2525,148122.1627
2526,140384.7087
2527,129908.0791
2528,135361.909
2529,136523.356
2530,127435.3522
2531,240702.4804
2532,229256.0215
2533,205667.4062
2534,230492.6503
2535,269559.8168
2536,242606.1948
2537,239275.6373
2538,189778.2648
2539,193663.831
2540,184341.2608
2541,198189.262
2542,168642.2456
2543,107925.974
2544,105795.8902
2545,130796.9169
2546,135852.0243
2547,149253.992
2548,166111.9321
2549,159163.808
2550,552797.085
2551,110785.8883
2552,118787.5157
2553,57495.94775
2554,84379.80757
2555,119690.5747
2556,79176.23575
2557,102398.5493
2558,178892.1079
2559,148246.9246
2560,178651.1602
2561,171959.9363
2562,157997.7565
2563,162065.6234
2564,210292.5804
2565,167334.2508
2566,154162.2706
2567,121020.4791
2568,218355.5717
2569,242175.6167
2570,110754.0375
2571,188404.1115
2572,152412.9712
2573,230619.2592
2574,290097.0909
2575,135112.28
2576,126855.3516
2577,154388.5423
2578,98601.99185
2579,48874.87029
2580,74880.82094
2581,109388.346
2582,111705.1927
2583,248177.5244
2584,183895.0963
2585,183165.7202
2586,214571.3568
2587,219170.1421
2588,138049.4355
2589,151406.9131
2590,204504.6789
2591,239584.8968
2592,218051.1155
2593,237641.0669
2594,214943.2138
2595,212713.286
2596,284253.7078
2597,193817.0165
2598,274793.1397
2599,322149.9363
2600,187576.6357
2601,108695.9894
2602,73443.81732
2603,82897.93664
2604,75354.66946
2605,70013.9746
2606,136556.7534
2607,214980.2853
2608,216895.5326
2609,165734.8112
2610,103244.7455
2611,155269.5807
2612,161974.179
2613,135314.6893
2614,123274.2608
2615,176581.1164
2616,152628.0858
2617,179571.0167
2618,204789.7437
2619,207656.4074
2620,194218.4164
2621,181589.0866
2622,189121.4528
2623,227382.4726
2624,260898.0277
2625,295197.0643
2626,182187.1438
2627,225341.0501
2628,414384.0726
2629,456212.0486
2630,361428.4403
2631,448198.1773
2632,375958.7598
2633,307705.3828
2634,411715.0338
2635,122747.2767
2636,188142.3716
2637,155831.6779
2638,268691.4739
2639,190151.5579
2640,154909.6856
2641,103850.2785
2642,164668.3494
2643,104387.0201
2644,124209.1382
2645,104678.9042
2646,91220.7233
2647,101983.2263
2648,145435.7414
2649,157890.4886
2650,141260.947
2651,140473.4087
2652,362467.5953
2653,282700.5657
2654,271524.5603
2655,382787.195
2656,322955.5817
2657,366744.6381
2658,297095.9103
2659,313291.517
2660,333823.0023
2661,369169.6819
2662,377723.5917
2663,316614.027
2664,322659.0234
2665,326729.6895
2666,326917.5697
2667,178458.4955
2668,184188.8808
2669,170975.7364
2670,251824.7231
2671,185206.8396
2672,190348.0802
2673,199895.0644
2674,207508.235
2675,161905.5176
2676,192060.7274
2677,203759.3469
2678,220731.4112
2679,311071.8848
2680,318688.3881
2681,369148.1011
2682,339800.1998
2683,420660.663
2684,332018.7063
2685,353619.4239
2686,248191.0852
2687,284854.4997
2688,230002.3508
2689,214918.0163
2690,348383.3393
2691,204875.4384
2692,131869.0014
2693,186733.8377
2694,136088.4466
2695,198724.8756
2696,190338.2686
2697,184085.0742
2698,200772.0859
2699,165449.3786
2700,142669.1391
2701,160059.1184
2702,122056.3669
2703,146044.8048
2704,154107.0924
2705,114296.4883
2706,105619.7391
2707,138199.1256
2708,128023.9519
2709,103059.9953
2710,120856.0216
2711,332017.3928
2712,364435.561
2713,175989.801
2714,165074.4805
2715,170340.0039
2716,152085.6307
2717,205337.4002
2718,229973.439
2719,124761.5318
2720,186520.378
2721,138297.9075
2722,156868.4278
2723,168094.0173
2724,112000.0112
2725,131164.5814
2726,128230.0418
2727,169582.6932
2728,198090.4204
2729,140616.2824
2730,149131.1577
2731,138888.1008
2732,128241.4063
2733,173629.923
2734,157596.7172
2735,134752.7516
2736,145598.6322
2737,112979.9257
2738,129484.1702
2739,156215.4254
2740,146991.8496
2741,133211.4861
2742,164510.8447
2743,143732.3899
2744,152239.7601
2745,156244.7228
2746,129211.2371
2747,168085.5441
2748,115113.5467
2749,122633.2332
2750,129124.1406
2751,127373.5277
2752,224602.7599
2753,154688.8342
2754,222286.0063
2755,133202.9375
2756,82501.74933
2757,64433.68399
2758,80916.57574
2759,171382.4449
2760,116097.3174
2761,135399.2077
2762,136706.4562
2763,214850.2201
2764,174978.3055
2765,280783.7801
2766,116761.9959
2767,69856.66133
2768,110716.3746
2769,116500.2345
2770,164566.7083
2771,113968.6271
2772,79652.2035
2773,159634.6271
2774,140202.8032
2775,126111.8222
2776,152128.8627
2777,154764.5248
2778,127394.5401
2779,100555.6851
2780,101481.1183
2781,92662.79267
2782,76560.89765
2783,74452.45974
2784,96085.56822
2785,127414.7243
2786,54176.46568
2787,120379.5882
2788,59322.91148
2789,172759.2106
2790,103095.2257
2791,108551.736
2792,38279.45655
2793,180535.1081
2794,93288.69502
2795,123507.221
2796,97439.72696
2797,201053.7284
2798,125233.3498
2799,100707.069
2800,67225.43149
2801,116150.686
2802,141003.3944
2803,155387.9664
2804,141186.0088
2805,105360.4044
2806,71530.63641
2807,201646.5721
2808,155962.5291
2809,121824.597
2810,132217.7531
2811,167608.5299
2812,155896.9328
2813,142507.5784
2814,143462.475
2815,92709.33708
2816,234672.8094
2817,168923.9356
2818,124218.4048
2819,178423.7475
2820,126013.7942
2821,104694.4
2822,190865.834
2823,270003.1462
2824,162356.408
2825,138405.4426
2826,132307.8737
2827,124516.3741
2828,215338.57
2829,226651.1656
2830,219489.2411
2831,193405.5212
2832,242022.6424
2833,258788.7239
2834,211450.973
2835,213899.3207
2836,194016.1819
2837,196961.4845
2838,149893.0063
2839,187948.0782
2840,214079.3873
2841,207869.9914
2842,230051.6304
2843,154563.0726
2844,198490.9433
2845,129492.8337
2846,207466.6592
2847,221733.3389
2848,232519.8844
2849,206360.9692
2850,275537.857
2851,220454.9324
2852,250516.1353
2853,232712.714
2854,141821.5914
2855,215035.5637
2856,201284.1091
2857,195571.7878
2858,204253.5015
2859,120179.9756
2860,132253.4119
2861,122008.67
2862,197110.4364
2863,126260.9903
2864,224552.8439
2865,111369.7493
2866,154391.0253
2867,77507.3046
2868,118215.6956
2869,94690.75743
2870,143773.4782
2871,74153.30999
2872,14750.99046
2873,87767.39935
2874,137879.204
2875,106139.4262
2876,171741.7964
2877,135747.1621
2878,177717.5077
2879,134778.1554
2880,92772.89556
2881,167132.8521
2882,176633.4146
2883,203640.3755
2884,214883.8927
2885,200633.2094
2886,234902.9047
2887,125377.5689
2888,160709.8223
2889,51137.5168
2890,74859.40456
2891,144736.8579
2892,32549.39932
2893,74029.20485
2894,39977.88606
2895,259141.6245
2896,247924.4839
2897,203301.038
2898,152430.082
2899,209141.9677
2900,159579.0757
2901,220454.6478
2902,186189.8025
2903,289046.2392
2904,341937.4619
2905,85442.72793
2906,211837.5122
2907,115070.2494
2908,125852.0207
2909,145313.5952
2910,65697.77381
2911,74395.97615
2912,156178.7107
2913,78766.91532
2914,67107.35976
2915,78735.33657
2916,82718.12354
2917,174360.7149
2918,106325.4146
2919,233113.8196
