Id,SalePrice
2333,286724.5685
2334,249239.1665
2335,264309.662
2336,277858.6962
2337,227695.7832
2338,255773.9748
2339,244768.0371
2340,405410.5323
2341,226250.89
2342,251971.2619
2343,225384.9217
2344,233650.955
2345,257276.8812
2346,261118.4745
2347,234942.1209
2348,275164.6618
2349,169112.0394
2350,295305.1664
2351,309420.33
2352,269164.6452
2353,240400.7533
2354,167949.1377
2355,207100.9255
2356,155709.8931
2357,224898.6678
2358,209337.2646
2359,132565.8147
2360,124621.6432
2361,119490.3311
2362,280670.09
2363,131071.5123
2364,138832.5075
2365,235915.0711
2366,228853.4825
2367,258875.6235
2368,220715.1731
2369,258516.2431
2370,159832.4775
2371,181737.9386
2372,229629.1287
2373,315417.0856
2374,287720.2129
2375,238842.9967
2376,286952.1357
2377,322886.6725
2378,157319.2747
2379,202628.9776
2380,157137.7121
2381,150800.6554
2382,217793.6348
2383,222065.9656
2384,246758.2284
2385,168260.7307
2386,145681.4581
2387,128148.8952
2388,144687.1552
2389,152984.6975
2390,164996.8225
2391,112316.0135
2392,142967.2097
2393,204514.4056
2394,132061.3813
2395,177821.4228
2396,175143.4044
2397,185180.7421
2398,125985.0008
2399,80790.7466
2400,43805.33146
2401,132791.5974
2402,155076.8291
2403,133090.9937
2404,131785.2193
2405,161942.3986
2406,157483.4551
2407,123684.4871
2408,122718.6594
2409,148176.285
2410,174794.8901
2411,123403.5625
2412,144483.0888
2413,151197.9239
2414,134467.9752
2415,162191.8982
2416,178456.3797
2417,176513.6082
2418,113061.9984
2419,103753.8048
2420,101165.147
2421,28557.66612
2422,135522.1966
2423,129135.386
2424,156523.5732
2425,179659.2167
2426,86139.08881
2427,147045.136
2428,178370.7166
2429,92728.86781
2430,146176.3269
2431,124656.8303
2432,161768.8229
2433,153459.6142
2434,146521.5404
2435,158740.1973
2436,127594.8972
2437,145160.3986
2438,98892.12438
2439,129529.9631
2440,136898.9354
2441,121869.6193
2442,114245.7185
2443,136369.8155
2444,102301.3035
2445,77631.09036
2446,129338.3207
2447,270522.305
2448,131817.8963
2449,116663.9789
2450,171751.0026
2451,131752.256
2452,230477.7469
2453,102429.7737
2454,139143.4062
2455,145221.9226
2456,126774.4107
2457,114995.6377
2458,141563.6259
2459,121950.4204
2460,143518.3671
2461,102975.5743
2462,118810.7084
2463,116573.6073
2464,193566.3333
2465,159677.9405
2466,113865.3034
2467,166162.9536
2468,89006.95386
2469,94599.47841
2470,161919.2057
2471,201385.9311
2472,185379.5244
2473,7615.357323
2474,73730.20701
2475,225005.7496
2476,75560.89711
2477,65519.30477
2478,135788.8842
2479,87982.98425
2480,156893.9386
2481,129509.2324
2482,62812.66834
2483,111921.3801
2484,132418.2108
2485,120734.0318
2486,160895.6488
2487,171792.3304
2488,183520.1864
2489,158037.1297
2490,122400.8673
2491,167778.0394
2492,203851.6812
2493,162985.8573
2494,162733.8782
2495,111663.6226
2496,219711.0965
2497,164293.8177
2498,114144.2393
2499,108179.382
2500,115633.4749
2501,132275.8649
2502,132435.4571
2503,119826.3628
2504,35956.37998
2505,233257.6542
2506,261665.1991
2507,305913.2525
2508,262575.739
2509,223299.6594
2510,246552.5389
2511,219571.5041
2512,225846.5546
2513,245799.7309
2514,312999.9158
2515,132343.9487
2516,158996.9982
2517,130023.3169
2518,131523.9285
2519,229081.7727
2520,223506.6387
2521,221997.7098
2522,240807.3598
2523,100208.9447
2524,102516.0966
2525,112642.409
2526,117084.2922
2527,107499.4975
2528,127512.6907
2529,111353.0658
2530,93393.37226
2531,241990.0725
2532,234408.5235
2533,224481.2803
2534,273638.948
2535,288865.848
2536,240845.4259
2537,251024.5073
2538,217018.8932
2539,211118.5256
2540,194753.7871
2541,212074.6136
2542,163432.4906
2543,78680.76095
2544,105240.678
2545,118834.2279
2546,186008.2343
2547,129825.5315
2548,197111.3867
2549,139552.5303
2550,555076.3156
2551,119327.7657
2552,133477.7314
2553,102392.1286
2554,99797.3634
2555,129135.0136
2556,90538.64466
2557,79563.72263
2558,198882.5023
2559,169393.2783
2560,154056.0042
2561,173045.6349
2562,153938.5164
2563,159306.6664
2564,181545.3262
2565,129222.0183
2566,89586.8756
2567,68457.95061
2568,166675.6863
2569,209244.7776
2570,111550.7847
2571,138992.1232
2572,181594.1643
2573,208647.1761
2574,243693.1779
2575,126614.1367
2576,141882.3625
2577,126594.915
2578,109246.7507
2579,9321.176757
2580,145043.9043
2581,84505.84106
2582,191222.9892
2583,257317.9786
2584,161296.7854
2585,164475.5908
2586,235057.5946
2587,208599.1052
2588,143901.6891
2589,131371.7429
2590,194759.3408
2591,221215.3825
2592,242786.7994
2593,292849.1858
2594,191375.3576
2595,261452.1922
2596,303177.2499
2597,210629.4621
2598,260491.4521
2599,382472.4752
2600,-44870.9593
2601,147301.5224
2602,53208.42965
2603,61520.39327
2604,62973.98239
2605,49213.31892
2606,129144.8696
2607,166387.811
2608,162506.2101
2609,140183.5468
2610,111293.3867
2611,125919.9603
2612,143679.2357
2613,126910.646
2614,117791.6497
2615,202574.9654
2616,173583.3082
2617,164132.3735
2618,167472.2334
2619,202471.8199
2620,171995.7102
2621,189478.4959
2622,186379.5311
2623,256157.1518
2624,255893.4561
2625,258502.202
2626,176604.9294
2627,194299.5163
2628,350237.5222
2629,434805.2265
2630,332985.0621
2631,403655.2248
2632,343264.2218
2633,291100.1359
2634,358704.6208
2635,156015.7606
2636,195256.8668
2637,196673.493
2638,279356.4591
2639,180917.322
2640,152771.9841
2641,84316.8563
2642,182597.1479
2643,108230.1322
2644,101116.3981
2645,111714.4163
2646,108615.4086
2647,106942.1224
2648,130218.6948
2649,170235.9135
2650,161965.018
2651,134490.1894
2652,342734.8677
2653,250872.3023
2654,242095.5215
2655,346091.1008
2656,305922.8405
2657,337788.4896
2658,272943.6253
2659,282555.8836
2660,303001.2795
2661,334873.9622
2662,339581.2955
2663,265004.6799
2664,319985.5898
2665,341044.089
2666,332118.7631
2667,194433.2587
2668,221870.1473
2669,189420.6181
2670,269321.0522
2671,218171.5018
2672,203909.6238
2673,211502.0312
2674,229173.7617
2675,192164.4831
2676,219724.0809
2677,200735.4473
2678,262889.6827
2679,262615.9958
2680,268126.1836
2681,338838.9913
2682,315206.5807
2683,371815.9035
2684,294276.8476
2685,319840.9925
2686,273714.6506
2687,275762.4866
2688,246850.9819
2689,267658.0454
2690,332736.4029
2691,214891.1719
2692,161986.602
2693,215070.2635
2694,171810.5409
2695,225958.439
2696,219085.7265
2697,189489.3583
2698,195294.4296
2699,176947.9716
2700,167375.8726
2701,174798.4477
2702,139346.6604
2703,162337.8225
2704,178176.6564
2705,127042.4963
2706,121986.9612
2707,151400.1858
2708,130988.5525
2709,130975.2645
2710,132556.6163
2711,19216.84936
2712,304103.6178
2713,213627.1054
2714,198500.5297
2715,194021.7892
2716,192016.0461
2717,244720.4331
2718,268880.0977
2719,74276.01136
2720,214829.1083
2721,111218.484
2722,139578.7051
2723,153702.8108
2724,100267.1763
2725,132851.9681
2726,129208.8686
2727,120489.8385
2728,201355.0559
2729,124477.0959
2730,160553.8689
2731,154073.5702
2732,160962.3948
2733,144219.431
2734,155083.7456
2735,128724.4351
2736,150017.4138
2737,121838.8146
2738,153066.236
2739,156334.529
2740,169419.7458
2741,129386.8545
2742,190711.4961
2743,134491.0532
2744,154797.3586
2745,149038.5519
2746,133595.2247
2747,201159.7729
2748,124569.3643
2749,151503.9106
2750,124530.083
2751,146015.6029
2752,227007.432
2753,170841.7369
2754,110603.1893
2755,152421.5999
2756,77151.69383
2757,65642.49183
2758,73739.81546
2759,166920.2225
2760,71342.56991
2761,137539.4086
2762,154282.9223
2763,188291.7739
2764,233859.7619
2765,260419.7587
2766,111006.4891
2767,87922.60936
2768,153290.4097
2769,144768.2609
2770,166379.704
2771,114688.5627
2772,65369.26004
2773,184337.534
2774,138954.3344
2775,103960.0004
2776,150240.5277
2777,201292.7374
2778,164127.3515
2779,120530.6899
2780,112853.065
2781,113351.7635
2782,91894.30004
2783,73893.58393
2784,83880.09962
2785,124361.0158
2786,44719.15748
2787,143479.0464
2788,68278.15374
2789,173324.5063
2790,187409.7693
2791,134553.3883
2792,87291.84969
2793,192278.7
2794,46343.76192
2795,108936.4831
2796,107399.2581
2797,183476.1291
2798,59063.24867
2799,149537.5354
2800,71342.27149
2801,114542.7669
2802,117061.9797
2803,169738.6504
2804,163828.9015
2805,153570.5428
2806,105642.0761
2807,240679.2229
2808,161243.4291
2809,132374.5689
2810,91462.84023
2811,155925.1354
2812,144457.8699
2813,152333.9118
2814,139294.8322
2815,122070.5755
2816,237293.7253
2817,126130.1365
2818,110958.4109
2819,204714.1522
2820,96631.04108
2821,95373.78284
2822,175732.1672
2823,253660.6826
2824,133721.7932
2825,164079.5771
2826,155028.0264
2827,140316.1982
2828,193656.6754
2829,220952.9794
2830,228127.2854
2831,189679.1925
2832,232113.8364
2833,289146.5329
2834,223384.7509
2835,226661.8272
2836,215746.5189
2837,127065.1102
2838,118319.3695
2839,188442.5114
2840,204803.3415
2841,225525.0715
2842,218397.4165
2843,160837.9176
2844,147907.0482
2845,123834.2128
2846,237069.0631
2847,179878.5776
2848,283577.9976
2849,224326.0797
2850,275898.6822
2851,239045.9276
2852,205574.169
2853,212289.391
2854,149509.8049
2855,216136.2665
2856,230596.8038
2857,217834.9275
2858,216738.358
2859,100670.7121
2860,63602.50091
2861,105297.674
2862,247557.2202
2863,156165.43
2864,243948.555
2865,126514.9291
2866,192832.5822
2867,78260.25583
2868,90815.01347
2869,69978.36959
2870,110872.6496
2871,62475.74738
2872,13730.18224
2873,89084.83535
2874,126410.9372
2875,74367.33268
2876,190091.3621
2877,171777.907
2878,155747.6306
2879,126720.0161
2880,101086.2531
2881,176387.9566
2882,151489.7737
2883,189217.8223
2884,186519.0202
2885,189173.1597
2886,169935.4519
2887,102330.048
2888,178976.6256
2889,63200.06529
2890,71364.40551
2891,145238.3576
2892,68195.14954
2893,115788.6653
2894,91635.05771
2895,268886.3701
2896,254517.2212
2897,182409.1273
2898,172265.0572
2899,262098.1007
2900,126846.7625
2901,190783.8356
2902,242582.3591
2903,270373.4506
2904,357047.1861
2905,11174.32542
2906,203213.6743
2907,105793.2678
2908,122206.1114
2909,148324.2722
2910,50831.38501
2911,55359.17656
2912,145309.2921
2913,30600.55233
2914,57652.8331
2915,65716.37336
2916,32350.94776
2917,87746.46185
2918,110753.2592
2919,221039.0177
